dealer_slug,dealer_name,destination,tier_label,price_tier_min,price_tier_max,weight_tier_min_g,weight_tier_max_g,cost,currency,free_shipping,source_url,scraped_at
poetz,poetz,Germany,"19,91 EUR to 75,00 EUR",19.91,75.0,,,6.5,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Germany,"75,01 EUR to 250,00 EUR",75.01,250.0,,,6.9,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Germany,"250,00 EUR to 500,00 EUR",250.0,500.0,,,7.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Germany,"500,01 EUR to 750,00 EUR",500.01,750.0,,,8.5,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Germany,"750,01 EUR to 2500,00 EUR",750.01,2500.0,,,20.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Germany,"2500,01 EUR to 10000,00 EUR",2500.01,10000.0,,,35.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Switzerland,"up to 19,90 EUR",0.0,19.9,,,17.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Switzerland,"19,91 EUR to 75,00 EUR",19.91,75.0,,,18.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Switzerland,"75,01 EUR to 250,00 EUR",75.01,250.0,,,19.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,Switzerland,"250,00 EUR to 500,00 EUR",250.0,500.0,,,20.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,United States,"19,91 EUR to 75,00 EUR",19.91,75.0,,,48.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,United States,"75,01 EUR to 250,00 EUR",75.01,250.0,,,48.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,United States,"250,00 EUR to 500,00 EUR",250.0,500.0,,,48.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"up to 19,90 EUR",0.0,19.9,,,13.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"19,91 EUR to 75,00 EUR",19.91,75.0,,,15.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"75,01 EUR to 250,00 EUR",75.01,250.0,,,16.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"250,00 EUR to 500,00 EUR",250.0,500.0,,,17.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"500,01 EUR to 750,00 EUR",500.01,750.0,,,20.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"750,01 EUR to 2500,00 EUR",750.01,2500.0,,,48.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,European Union,"2500,01 EUR to 10000,00 EUR",2500.01,10000.0,,,90.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,World,"19,91 EUR to 75,00 EUR",19.91,75.0,,,40.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,World,"75,01 EUR to 250,00 EUR",75.01,250.0,,,42.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,World,"250,00 EUR to 500,00 EUR",250.0,500.0,,,45.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,World,"500,01 EUR to 750,00 EUR",500.01,750.0,,,45.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poetz,poetz,World,"750,01 EUR to 2500,00 EUR",750.01,2500.0,,,75.0,EUR,False,https://www.ma-shops.com/poetz/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:33.315024+00:00
poinsignon,poinsignon,France,up to 100 g,,,0.0,100.0,7.88,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,France,100 to 250 g,,,100.0,250.0,9.63,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,France,250 to 500 g,,,250.0,500.0,11.32,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,France,500 to 1000 g,,,500.0,1000.0,13.02,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,European Union,up to 100 g,,,0.0,100.0,9.8,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,European Union,100 to 250 g,,,100.0,250.0,16.6,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,European Union,250 to 500 g,,,250.0,500.0,21.55,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,European Union,500 to 1000 g,,,500.0,1000.0,36.65,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,World,up to 100 g,,,0.0,100.0,9.8,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,World,100 to 250 g,,,100.0,250.0,16.6,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,World,250 to 500 g,,,250.0,500.0,21.55,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
poinsignon,poinsignon,World,500 to 1000 g,,,500.0,1000.0,36.65,EUR,False,https://www.ma-shops.com/poinsignon/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:35.522599+00:00
pollandt,pollandt,Germany,"up to 35,00 EUR and up to 30 g",0.0,35.0,0.0,30.0,2.5,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,Germany,"up to 500,00 EUR and up to 500 g",0.0,500.0,0.0,500.0,6.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,Germany,"up to 500,00 EUR and 500 to 1500 g",0.0,500.0,500.0,1500.0,6.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,Germany,"over 4000,00 EUR and over 1800 g",4000.0,,1800.0,,45.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,Germany,"over 500,00 EUR and up to 1800 g",500.0,,0.0,1800.0,6.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,United States,"up to 35,00 EUR and up to 30 g",0.0,35.0,0.0,30.0,20.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,United States,"up to 500,00 EUR and up to 500 g",0.0,500.0,0.0,500.0,100.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,United States,"up to 500,00 EUR and 500 to 1500 g",0.0,500.0,500.0,1500.0,100.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,United States,"over 4000,00 EUR and over 1800 g",4000.0,,1800.0,,100.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,United States,"over 500,00 EUR and up to 1800 g",500.0,,0.0,1800.0,100.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,European Union,"up to 35,00 EUR and up to 30 g",0.0,35.0,0.0,30.0,4.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,European Union,"up to 500,00 EUR and up to 500 g",0.0,500.0,0.0,500.0,9.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,European Union,"up to 500,00 EUR and 500 to 1500 g",0.0,500.0,500.0,1500.0,16.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,European Union,"over 4000,00 EUR and over 1800 g",4000.0,,1800.0,,25.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,European Union,"over 500,00 EUR and up to 1800 g",500.0,,0.0,1800.0,23.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,World,"up to 35,00 EUR and up to 30 g",0.0,35.0,0.0,30.0,12.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,World,"up to 500,00 EUR and up to 500 g",0.0,500.0,0.0,500.0,12.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,World,"up to 500,00 EUR and 500 to 1500 g",0.0,500.0,500.0,1500.0,30.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,World,"over 4000,00 EUR and over 1800 g",4000.0,,1800.0,,48.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
pollandt,pollandt,World,"over 500,00 EUR and up to 1800 g",500.0,,0.0,1800.0,48.0,EUR,False,https://www.ma-shops.com/pollandt/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:38.758375+00:00
poros,poros,Germany,"up to 500,00 EUR",0.0,500.0,,,5.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,Germany,"over 500,00 EUR",500.0,,,,0.0,EUR,True,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,Netherlands,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,Netherlands,"over 500,00 EUR",500.0,,,,5.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,European Union,"up to 500,00 EUR",0.0,500.0,,,10.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,European Union,"over 500,00 EUR",500.0,,,,5.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,World,"up to 500,00 EUR",0.0,500.0,,,20.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
poros,poros,World,"over 500,00 EUR",500.0,,,,15.0,EUR,False,https://www.ma-shops.com/poros/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:39.274159+00:00
powercoin,powercoin,Germany,"up to 499,99 EUR",0.0,499.99,,,10.0,EUR,False,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,Germany,"over 499,99 EUR",499.99,,,,0.0,EUR,True,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,Italy,"up to 499,99 EUR",0.0,499.99,,,10.0,EUR,False,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,Italy,"over 499,99 EUR",499.99,,,,0.0,EUR,True,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,European Union,"up to 499,99 EUR",0.0,499.99,,,15.0,EUR,False,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,European Union,"over 499,99 EUR",499.99,,,,0.0,EUR,True,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,World,"up to 499,99 EUR",0.0,499.99,,,20.0,EUR,False,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
powercoin,powercoin,World,"over 499,99 EUR",499.99,,,,0.0,EUR,True,https://www.ma-shops.com/powercoin/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:40.776646+00:00
prager,prager,Austria,"up to 999,00 EUR",0.0,999.0,,,5.0,EUR,False,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
prager,prager,Austria,"over 999,00 EUR",999.0,,,,0.0,EUR,True,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
prager,prager,European Union,"up to 999,00 EUR",0.0,999.0,,,9.9,EUR,False,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
prager,prager,European Union,"over 999,00 EUR",999.0,,,,0.0,EUR,True,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
prager,prager,World,"up to 999,00 EUR",0.0,999.0,,,14.9,EUR,False,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
prager,prager,World,"over 999,00 EUR",999.0,,,,0.0,EUR,True,https://www.ma-shops.com/prager/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:45.136112+00:00
raffler,raffler,Germany,"up to 10,00 EUR",0.0,10.0,,,1.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,Germany,"10,00 EUR to 40,00 EUR",10.0,40.0,,,3.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,Germany,"40,00 EUR to 70,00 EUR",40.0,70.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,Germany,"70,00 EUR to 500,00 EUR",70.0,500.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,Germany,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,Germany,"over 1000,00 EUR",1000.0,,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"up to 10,00 EUR",0.0,10.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"10,00 EUR to 40,00 EUR",10.0,40.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"40,00 EUR to 70,00 EUR",40.0,70.0,,,6.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"70,00 EUR to 500,00 EUR",70.0,500.0,,,6.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,United States,"over 1000,00 EUR",1000.0,,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"up to 10,00 EUR",0.0,10.0,,,4.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"10,00 EUR to 40,00 EUR",10.0,40.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"40,00 EUR to 70,00 EUR",40.0,70.0,,,6.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"70,00 EUR to 500,00 EUR",70.0,500.0,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,European Union,"over 1000,00 EUR",1000.0,,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"up to 10,00 EUR",0.0,10.0,,,4.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"10,00 EUR to 40,00 EUR",10.0,40.0,,,5.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"40,00 EUR to 70,00 EUR",40.0,70.0,,,6.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"70,00 EUR to 500,00 EUR",70.0,500.0,,,6.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
raffler,raffler,World,"over 1000,00 EUR",1000.0,,,,9.0,EUR,False,https://www.ma-shops.com/raffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:47.642962+00:00
mraffler,mraffler,China,"up to 99,00 EUR",0.0,99.0,,,10.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,China,"100,00 EUR to 500,00 EUR",100.0,500.0,,,20.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,China,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,28.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,Germany,"up to 99,00 EUR",0.0,99.0,,,4.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,Germany,"100,00 EUR to 500,00 EUR",100.0,500.0,,,9.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,Germany,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,9.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,Germany,"1000,00 EUR to 4000,00 EUR",1000.0,4000.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,Germany,"over 4000,00 EUR",4000.0,,,,30.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,United States,"up to 99,00 EUR",0.0,99.0,,,8.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,United States,"100,00 EUR to 500,00 EUR",100.0,500.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,United States,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,28.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,United States,"1000,00 EUR to 4000,00 EUR",1000.0,4000.0,,,80.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,United States,"over 4000,00 EUR",4000.0,,,,125.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,European Union,"up to 99,00 EUR",0.0,99.0,,,6.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,European Union,"100,00 EUR to 500,00 EUR",100.0,500.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,European Union,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,European Union,"1000,00 EUR to 4000,00 EUR",1000.0,4000.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,European Union,"over 4000,00 EUR",4000.0,,,,40.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,World,"up to 99,00 EUR",0.0,99.0,,,8.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,World,"100,00 EUR to 500,00 EUR",100.0,500.0,,,15.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,World,"500,00 EUR to 1000,00 EUR",500.0,1000.0,,,28.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,World,"1000,00 EUR to 4000,00 EUR",1000.0,4000.0,,,40.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
mraffler,mraffler,World,"over 4000,00 EUR",4000.0,,,,60.0,EUR,False,https://www.ma-shops.com/mraffler/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:48.112807+00:00
rbcurrency,rbcurrency,China,"1,00 EUR to 30,00 EUR",1.0,30.0,,,200.0,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
rbcurrency,rbcurrency,Germany,"1,00 EUR to 30,00 EUR",1.0,30.0,,,4.5,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
rbcurrency,rbcurrency,Germany,"30,01 EUR to 100,00 EUR",30.01,100.0,,,4.5,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
rbcurrency,rbcurrency,Germany,"100,01 EUR to 200,00 EUR",100.01,200.0,,,6.5,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
rbcurrency,rbcurrency,Germany,"200,01 EUR to 300,00 EUR",200.01,300.0,,,6.5,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
rbcurrency,rbcurrency,Germany,"300,01 EUR to 400,00 EUR",300.01,400.0,,,6.5,EUR,False,https://www.ma-shops.com/rbcurrency/versandkosten.php?lang=en&curr=EUR,2026-08-20T17:01:50.613658+00:00
